doc,email,date,event,event_id
10000011215,cliente112_1@exemplo.com,2026-08-20,delivered,m262
10000014230,cliente142_0@exemplo.com,2026-08-10,delivered,m311
10000014230,cliente142_1@exemplo.com,2026-08-07,delivered,m312
10000027995,cliente279_0@exemplo.com,2026-09-22,bounce_hard,m655
10000040070,cliente400_0@exemplo.com,2026-08-07,delivered,m983
10000018066,cliente180_0@exemplo.com,2026-09-15,click,m421
10000019461,cliente194_0@exemplo.com,2026-07-31,delivered,m452
10000023736,cliente237_0@exemplo.com,2026-08-14,bounce_hard,m570
10000013854,cliente138_0@exemplo.com,2026-08-18,delivered,m302
10000044733,cliente447_0@exemplo.com,2026-08-31,delivered,m1096
10000010405,cliente104_1@exemplo.com,2026-08-08,bounce_hard,m239
10000007889,cliente78_1@exemplo.com,2026-09-09,delivered,m181
10000002739,cliente27_1@exemplo.com,2026-08-22,delivered,m44
10000023221,CLIENTE232_0@EXEMPLO.COM,2026-08-05,bounce_hard,m546
10000003700,cliente37_1@exemplo.com,2026-08-05,bounce_hard,m65
10000026328,cliente263_1@exemplo.com,2026-09-24,bounce_hard,m622
10000008184,cliente81_0@exemplo.com,2026-08-19,bounce_hard,m195
10000015474,cliente154_0@exemplo.com,2026-08-13,delivered,m361
10000013188,cliente131_0@exemplo.com,2026-09-05,bounce_hard,m282
10000035076,cliente350_0@exemplo.com,2026-09-05,delivered,m851
10000024970,cliente249_0@exemplo.com,2026-08-26,delivered,m600
10000047830,cliente478_0@exemplo.com,2026-08-10,portal_login,m1156
10000008427,cliente84_0@exemplo.com,2026-08-09,delivered,m197
10000009318,cliente93_0@exemplo.com,2026-08-29,delivered,m223
10000043419,CLIENTE434_0@EXEMPLO.COM,2026-08-25,delivered,m1050
10000027219,cliente272_0@exemplo.com,2026-07-28,delivered,m640
10000011134,cliente111_0@exemplo.com,2026-09-21,bounce_hard,m257
10000043680,cliente436_0@exemplo.com,2026-08-16,bounce_hard,m1054
10000022330,cliente223_0@exemplo.com,2026-09-10,delivered,m520
10000023493,cliente234_0@exemplo.com,2026-09-08,bounce_hard,m554
10000048305,CLIENTE483_1@EXEMPLO.COM,2026-08-20,delivered,m1176
10000014400,cliente144_0@exemplo.com,2026-09-21,bounce_hard,m325
10000024970,CLIENTE249_0@EXEMPLO.COM,2026-09-07,delivered,m602
10000023221,cliente232_0@exemplo.com,2026-09-13,bounce_hard,m544
10000029424,cliente294_0@exemplo.com,2026-08-07,delivered,m725
10000005169,cliente51_1@exemplo.com,2026-08-10,click,m94
10000006807,cliente68_1@exemplo.com,2026-08-26,bounce_hard,m146
10000024899,cliente248_1@exemplo.com,2026-09-16,bounce_hard,m599
10000014826,cliente148_0@exemplo.com,2026-08-02,delivered,m340
10000018309,cliente183_0@exemplo.com,2026-07-29,delivered,m424
10000015636,cliente156_1@exemplo.com,2026-09-15,delivered,m365
10000018066,cliente180_1@exemplo.com,2026-08-20,bounce_hard,m423
10000033960,cliente339_0@exemplo.com,2026-09-17,open,m815
10000045705,cliente457_0@exemplo.com,2026-08-06,delivered,m1108
10000028100,cliente281_1@exemplo.com,2026-08-14,delivered,m666
10000043419,cliente434_0@exemplo.com,2026-08-08,delivered,m1047
10000007960,cliente79_0@exemplo.com,2026-07-28,bounce_hard,m185
10000031674,cliente316_0@exemplo.com,2026-08-03,bounce_hard,m764
10000034932,cliente349_0@exemplo.com,2026-09-24,delivered,m848
10000016608,cliente166_0@exemplo.com,2026-07-30,bounce_hard,m391
10000030864,CLIENTE308_1@EXEMPLO.COM,2026-09-17,delivered,m742
10000007617,cliente76_1@exemplo.com,2026-08-15,delivered,m174
10000002658,cliente26_0@exemplo.com,2026-09-15,delivered,m39
10000033960,cliente339_0@exemplo.com,2026-08-03,delivered,m811
10000028100,cliente281_1@exemplo.com,2026-08-05,delivered,m664
10000033103,cliente331_1@exemplo.com,2026-09-08,delivered,m800
10000046272,cliente462_0@exemplo.com,2026-09-15,delivered,m1132
10000015393,cliente153_1@exemplo.com,2026-09-06,bounce_hard,m349
10000001686,cliente16_0@exemplo.com,2026-09-07,bounce_hard,m20
10000037877,cliente378_1@exemplo.com,2026-08-08,delivered,m932
10000010405,CLIENTE104_0@EXEMPLO.COM,2026-09-04,delivered,m238
10000048135,cliente481_0@exemplo.com,2026-09-23,bounce_hard,m1167
10000019461,CLIENTE194_0@EXEMPLO.COM,2026-08-28,delivered,m455
10000043176,cliente431_1@exemplo.com,2026-08-25,delivered,m1045
10000020478,cliente204_1@exemplo.com,2026-09-06,delivered,m478
10000007617,cliente76_0@exemplo.com,2026-08-24,delivered,m173
10000029262,CLIENTE292_1@EXEMPLO.COM,2026-09-19,delivered,m707
10000047910,cliente479_0@exemplo.com,2026-08-27,bounce_soft,m1159
10000006807,cliente68_1@exemplo.com,2026-08-07,bounce_hard,m145
10000028100,cliente281_0@exemplo.com,2026-07-31,bounce_hard,m663
10000018902,cliente189_1@exemplo.com,2026-07-27,bounce_hard,m445
10000038415,cliente384_0@exemplo.com,2026-09-24,delivered,m947
10000046191,CLIENTE461_1@EXEMPLO.COM,2026-08-30,bounce_soft,m1127
10000036552,CLIENTE365_0@EXEMPLO.COM,2026-08-18,bounce_hard,m882
10000029424,cliente294_0@exemplo.com,2026-08-27,delivered,m724
10000028967,cliente289_0@exemplo.com,2026-09-02,bounce_hard,m688
10000031674,CLIENTE316_0@EXEMPLO.COM,2026-07-30,bounce_hard,m763
10000013773,cliente137_0@exemplo.com,2026-09-04,delivered,m296
10000043508,cliente435_1@exemplo.com,2026-08-04,open,m1053
10000033375,cliente333_0@exemplo.com,2026-09-16,delivered,m803
10000009660,cliente96_1@exemplo.com,2026-08-30,delivered,m229
10000045462,cliente454_0@exemplo.com,2026-09-05,bounce_hard,m1105
10000003034,cliente30_0@exemplo.com,2026-09-16,delivered,m50
10000025780,cliente257_0@exemplo.com,2026-09-20,delivered,m614
10000012459,CLIENTE124_0@EXEMPLO.COM,2026-09-13,bounce_soft,m273
10000014311,cliente143_0@exemplo.com,2026-09-20,delivered,m320
10000012106,cliente121_1@exemplo.com,2026-08-18,delivered,m267
10000039063,cliente390_0@exemplo.com,2026-08-17,delivered,m955
10000021873,CLIENTE218_0@EXEMPLO.COM,2026-08-10,delivered,m511
10000001171,cliente11_0@exemplo.com,2026-08-18,delivered,m19
10000024112,cliente241_0@exemplo.com,2026-09-14,delivered,m577
10000043095,cliente430_0@exemplo.com,2026-08-18,delivered,m1038
10000017760,cliente177_0@exemplo.com,2026-08-06,bounce_hard,m409
10000017760,cliente177_1@exemplo.com,2026-07-29,bounce_hard,m411
10000006211,cliente62_0@exemplo.com,2026-09-12,delivered,m117
10000040231,CLIENTE402_0@EXEMPLO.COM,2026-09-08,bounce_hard,m987
10000033960,cliente339_0@exemplo.com,2026-07-27,delivered,m816
10000034266,CLIENTE342_1@EXEMPLO.COM,2026-08-22,delivered,m826
10000023221,cliente232_1@exemplo.com,2026-08-29,bounce_hard,m548
10000022764,cliente227_0@exemplo.com,2026-09-15,bounce_hard,m533
10000029424,cliente294_1@exemplo.com,2026-09-08,delivered,m722
10000021792,cliente217_0@exemplo.com,2026-08-16,bounce_hard,m501
10000048135,cliente481_0@exemplo.com,2026-08-15,bounce_hard,m1168
10000020478,CLIENTE204_1@EXEMPLO.COM,2026-08-24,delivered,m476
10000024546,cliente245_0@exemplo.com,2026-08-19,bounce_hard,m591
10000002143,cliente21_0@exemplo.com,2026-09-05,delivered,m26
10000026409,CLIENTE264_0@EXEMPLO.COM,2026-08-25,bounce_hard,m630
10000029263,cliente292_1@exemplo.com,2026-09-22,delivered,m702
10000025780,cliente257_1@exemplo.com,2026-08-11,bounce_soft,m612
10000000604,cliente6_0@exemplo.com,2026-07-27,delivered,m10
10000017922,cliente179_1@exemplo.com,2026-08-17,delivered,m415
10000032808,cliente328_0@exemplo.com,2026-09-21,bounce_soft,m787
10000034428,CLIENTE344_0@EXEMPLO.COM,2026-09-09,delivered,m833
10000043923,cliente439_1@exemplo.com,2026-08-24,bounce_hard,m1066
10000011800,cliente118_0@exemplo.com,2026-09-01,bounce_hard,m264
10000010677,cliente106_0@exemplo.com,2026-08-25,deferred,m246
10000036129,CLIENTE361_1@EXEMPLO.COM,2026-09-08,delivered,m868
10000007102,cliente71_0@exemplo.com,2026-08-05,delivered,m156
10000046272,cliente462_0@exemplo.com,2026-09-20,delivered,m1131
10000000361,cliente3_1@exemplo.com,2026-08-03,delivered,m6
10000036714,cliente367_0@exemplo.com,2026-09-11,delivered,m887
10000045110,cliente451_0@exemplo.com,2026-09-19,deferred,m1103
10000006807,CLIENTE68_1@EXEMPLO.COM,2026-08-01,bounce_hard,m147
10000027561,cliente275_1@exemplo.com,2026-09-08,bounce_hard,m650
10000010839,cliente108_1@exemplo.com,2026-08-23,delivered,m256
10000044733,cliente447_0@exemplo.com,2026-07-31,delivered,m1095
10000045039,cliente450_0@exemplo.com,2026-09-21,delivered,m1102
10000000361,cliente3_1@exemplo.com,2026-09-12,delivered,m3
10000044148,cliente441_0@exemplo.com,2026-08-17,delivered,m1074
10000004944,cliente49_1@exemplo.com,2026-08-29,delivered,m92
10000023302,CLIENTE233_0@EXEMPLO.COM,2026-08-06,bounce_hard,m553
10000021792,cliente217_0@exemplo.com,2026-09-24,bounce_hard,m505
10000008699,cliente86_0@exemplo.com,2026-08-04,bounce_hard,m213
10000046604,cliente466_0@exemplo.com,2026-09-20,bounce_hard,m1138
10000030198,cliente301_0@exemplo.com,2026-08-12,bounce_hard,m733
10000034932,CLIENTE349_0@EXEMPLO.COM,2026-09-23,delivered,m847
10000032565,cliente325_1@exemplo.com,2026-08-09,open,m781
10000003034,cliente30_0@exemplo.com,2026-09-08,delivered,m46
10000023574,cliente235_1@exemplo.com,2026-08-11,delivered,m559
10000019976,cliente199_1@exemplo.com,2026-09-18,delivered,m470
10000003115,cliente31_0@exemplo.com,2026-08-12,delivered,m59
10000007617,CLIENTE76_1@EXEMPLO.COM,2026-08-15,delivered,m175
10000044652,cliente446_1@exemplo.com,2026-08-28,bounce_hard,m1089
10000022764,cliente227_1@exemplo.com,2026-08-20,portal_login,m531
10000000361,cliente3_0@exemplo.com,2026-08-20,bounce_hard,m2
10000021873,cliente218_0@exemplo.com,2026-09-21,delivered,m509
10000006645,CLIENTE66_0@EXEMPLO.COM,2026-09-02,delivered,m140
10000025780,cliente257_0@exemplo.com,2026-09-16,delivered,m613
10000008699,cliente86_0@exemplo.com,2026-08-12,bounce_hard,m207
10000013420,cliente134_0@exemplo.com,2026-09-06,bounce_hard,m292
10000042366,CLIENTE423_0@EXEMPLO.COM,2026-09-23,delivered,m1015
10000029343,cliente293_0@exemplo.com,2026-09-13,bounce_hard,m716
10000048305,cliente483_1@exemplo.com,2026-08-31,delivered,m1174
10000012106,cliente121_0@exemplo.com,2026-09-24,bounce_hard,m265
10000010839,cliente108_0@exemplo.com,2026-09-21,delivered,m255
10000014400,cliente144_1@exemplo.com,2026-09-06,delivered,m324
10000037109,CLIENTE371_0@EXEMPLO.COM,2026-08-26,delivered,m910
10000047830,cliente478_0@exemplo.com,2026-08-31,delivered,m1157
10000014664,cliente146_0@exemplo.com,2026-08-04,bounce_hard,m333
10000033960,cliente339_1@exemplo.com,2026-08-21,bounce_hard,m814
10000032999,CLIENTE329_1@EXEMPLO.COM,2026-08-07,delivered,m791
10000008699,cliente86_1@exemplo.com,2026-08-20,bounce_hard,m209
10000048135,cliente481_0@exemplo.com,2026-09-11,bounce_hard,m1170
10000016101,cliente161_1@exemplo.com,2026-08-18,bounce_hard,m377
10000020559,cliente205_1@exemplo.com,2026-07-29,delivered,m484
10000017680,CLIENTE176_0@EXEMPLO.COM,2026-08-07,bounce_hard,m406
10000037109,cliente371_0@exemplo.com,2026-08-08,delivered,m904
10000043176,cliente431_1@exemplo.com,2026-09-12,open,m1039
10000036129,cliente361_0@exemplo.com,2026-08-01,delivered,m871
10000019461,cliente194_0@exemplo.com,2026-09-23,delivered,m453
10000018902,cliente189_0@exemplo.com,2026-08-27,delivered,m440
10000023736,cliente237_0@exemplo.com,2026-08-07,bounce_hard,m569
10000027561,cliente275_0@exemplo.com,2026-07-30,delivered,m649
10000021792,cliente217_0@exemplo.com,2026-08-07,bounce_hard,m508
10000018813,cliente188_0@exemplo.com,2026-08-15,bounce_hard,m435
10000008931,cliente89_0@exemplo.com,2026-09-11,bounce_hard,m219
10000003468,cliente34_1@exemplo.com,2026-08-19,delivered,m61
10000024627,cliente246_0@exemplo.com,2026-08-05,delivered,m598
10000008427,CLIENTE84_0@EXEMPLO.COM,2026-09-08,delivered,m203
10000037877,cliente378_0@exemplo.com,2026-09-01,delivered,m929
10000002658,cliente26_1@exemplo.com,2026-09-09,bounce_hard,m37
10000017680,cliente176_0@exemplo.com,2026-08-26,bounce_hard,m404
10000024031,cliente240_1@exemplo.com,2026-08-28,bounce_hard,m573
10000044571,cliente445_0@exemplo.com,2026-09-20,bounce_hard,m1087
10000010839,cliente108_0@exemplo.com,2026-09-12,delivered,m254
10000023302,cliente233_1@exemplo.com,2026-08-05,delivered,m552
10000030430,cliente304_0@exemplo.com,2026-08-21,bounce_hard,m734
10000003115,cliente31_1@exemplo.com,2026-09-14,delivered,m54
10000014400,cliente144_0@exemplo.com,2026-09-15,deferred,m330
10000043095,cliente430_0@exemplo.com,2026-09-08,delivered,m1032
10000007889,CLIENTE78_1@EXEMPLO.COM,2026-09-02,delivered,m182
10000037362,cliente373_1@exemplo.com,2026-09-22,bounce_hard,m915
10000006645,cliente66_1@exemplo.com,2026-08-09,bounce_hard,m136
10000036552,cliente365_0@exemplo.com,2026-08-17,bounce_hard,m881
10000028703,cliente287_0@exemplo.com,2026-08-29,click,m681
10000039578,cliente395_0@exemplo.com,2026-08-27,bounce_hard,m963
10000028029,cliente280_1@exemplo.com,2026-08-19,bounce_hard,m661
10000031594,cliente315_1@exemplo.com,2026-09-02,delivered,m759
10000046191,cliente461_0@exemplo.com,2026-09-11,delivered,m1128
10000034851,cliente348_1@exemplo.com,2026-09-10,delivered,m839
10000042013,cliente420_0@exemplo.com,2026-08-27,delivered,m1009
10000006050,cliente60_0@exemplo.com,2026-08-30,bounce_soft,m108
10000048054,CLIENTE480_0@EXEMPLO.COM,2026-08-09,bounce_hard,m1162
10000031321,CLIENTE313_0@EXEMPLO.COM,2026-08-21,click,m756
10000024627,cliente246_1@exemplo.com,2026-08-04,portal_login,m593
10000036803,cliente368_0@exemplo.com,2026-09-17,bounce_hard,m892
10000001686,cliente16_0@exemplo.com,2026-09-07,bounce_hard,m20
10000015202,cliente152_0@exemplo.com,2026-09-07,bounce_hard,m348
10000021792,cliente217_1@exemplo.com,2026-09-18,delivered,m506
10000042951,cliente429_0@exemplo.com,2026-08-30,bounce_hard,m1030
10000008001,cliente80_0@exemplo.com,2026-09-23,bounce_hard,m193
10000042609,cliente426_0@exemplo.com,2026-08-17,delivered,m1021
10000002739,CLIENTE27_1@EXEMPLO.COM,2026-09-12,click,m42
10000033960,cliente339_0@exemplo.com,2026-09-18,delivered,m810
10000028886,cliente288_0@exemplo.com,2026-09-05,bounce_hard,m684
10000044490,cliente444_0@exemplo.com,2026-09-06,bounce_hard,m1080
10000040746,cliente407_1@exemplo.com,2026-09-15,bounce_hard,m993
10000046515,cliente465_1@exemplo.com,2026-09-16,portal_login,m1136
10000016101,cliente161_1@exemplo.com,2026-09-11,bounce_hard,m381
10000014826,cliente148_0@exemplo.com,2026-08-11,delivered,m341
10000019208,cliente192_0@exemplo.com,2026-08-03,bounce_soft,m450
10000018902,cliente189_1@exemplo.com,2026-07-27,bounce_hard,m446
10000020630,CLIENTE206_1@EXEMPLO.COM,2026-07-27,delivered,m490
10000032727,cliente327_0@exemplo.com,2026-08-18,bounce_hard,m786
10000006300,cliente63_0@exemplo.com,2026-09-20,delivered,m122
10000040827,cliente408_0@exemplo.com,2026-09-13,open,m998
10000005240,cliente52_0@exemplo.com,2026-09-03,open,m96
10000023221,cliente232_1@exemplo.com,2026-08-29,bounce_hard,m548
10000039900,cliente399_0@exemplo.com,2026-08-16,bounce_hard,m979
10000035157,CLIENTE351_0@EXEMPLO.COM,2026-08-29,bounce_hard,m854
10000024112,cliente241_0@exemplo.com,2026-09-18,delivered,m578
10000013269,cliente132_0@exemplo.com,2026-07-30,delivered,m286
10000019461,cliente194_0@exemplo.com,2026-08-05,bounce_soft,m454
10000019542,cliente195_1@exemplo.com,2026-08-21,delivered,m461
10000008001,cliente80_0@exemplo.com,2026-08-16,bounce_hard,m192
10000012459,cliente124_1@exemplo.com,2026-09-23,bounce_hard,m275
10000020630,cliente206_1@exemplo.com,2026-09-21,delivered,m486
10000002305,cliente23_1@exemplo.com,2026-09-17,bounce_hard,m30
10000038091,CLIENTE380_0@EXEMPLO.COM,2026-09-19,delivered,m938
10000044148,cliente441_0@exemplo.com,2026-08-14,delivered,m1075
10000034932,cliente349_0@exemplo.com,2026-07-30,delivered,m846
10000018813,cliente188_1@exemplo.com,2026-09-21,bounce_hard,m432
10000027138,cliente271_0@exemplo.com,2026-09-01,delivered,m636
10000009407,cliente94_0@exemplo.com,2026-07-27,bounce_hard,m225
10000008770,cliente87_0@exemplo.com,2026-08-07,delivered,m215
10000007960,CLIENTE79_0@EXEMPLO.COM,2026-08-21,bounce_hard,m189
10000034002,cliente340_0@exemplo.com,2026-07-28,open,m818
10000037109,cliente371_0@exemplo.com,2026-09-02,delivered,m902
10000004863,cliente48_0@exemplo.com,2026-08-01,delivered,m87
10000015717,cliente157_0@exemplo.com,2026-09-11,bounce_hard,m369
10000002143,cliente21_1@exemplo.com,2026-08-25,delivered,m27
10000031674,cliente316_0@exemplo.com,2026-07-28,bounce_hard,m762
10000047325,cliente473_0@exemplo.com,2026-09-20,bounce_soft,m1143
10000033375,cliente333_0@exemplo.com,2026-09-14,delivered,m804
10000006564,cliente65_0@exemplo.com,2026-08-27,bounce_hard,m135
10000035580,cliente355_0@exemplo.com,2026-08-20,bounce_hard,m856
10000018813,cliente188_1@exemplo.com,2026-08-14,bounce_hard,m433
10000022926,cliente229_1@exemplo.com,2026-08-08,delivered,m536
10000011215,cliente112_1@exemplo.com,2026-09-02,delivered,m260
10000006645,cliente66_0@exemplo.com,2026-08-04,click,m139
10000024546,cliente245_0@exemplo.com,2026-09-12,bounce_hard,m590
10000007374,cliente73_1@exemplo.com,2026-08-16,delivered,m160
10000027219,cliente272_0@exemplo.com,2026-08-30,delivered,m639
10000024970,cliente249_0@exemplo.com,2026-09-10,open,m605
10000036552,cliente365_0@exemplo.com,2026-08-17,bounce_hard,m883
10000031593,cliente315_0@exemplo.com,2026-09-06,bounce_hard,m760
10000029424,cliente294_0@exemplo.com,2026-08-19,delivered,m720
10000037281,cliente372_0@exemplo.com,2026-08-09,bounce_soft,m912
10000002658,cliente26_1@exemplo.com,2026-09-18,bounce_hard,m34
10000005835,cliente58_0@exemplo.com,2026-08-14,bounce_hard,m99
10000030864,cliente308_0@exemplo.com,2026-09-13,delivered,m739
10000004600,cliente46_1@exemplo.com,2026-09-23,delivered,m80
10000035157,cliente351_0@exemplo.com,2026-08-09,bounce_hard,m853
10000004863,cliente48_0@exemplo.com,2026-08-30,delivered,m89
10000019208,cliente192_0@exemplo.com,2026-09-12,delivered,m447
10000006050,cliente60_0@exemplo.com,2026-08-10,bounce_soft,m110
10000005835,cliente58_0@exemplo.com,2026-09-08,bounce_hard,m100
10000029009,cliente290_0@exemplo.com,2026-08-22,delivered,m696
10000004278,cliente42_0@exemplo.com,2026-08-28,open,m76
10000003115,cliente31_1@exemplo.com,2026-07-31,delivered,m55
10000044733,cliente447_0@exemplo.com,2026-07-29,delivered,m1097
10000029696,cliente296_0@exemplo.com,2026-08-04,bounce_hard,m726
10000029009,cliente290_1@exemplo.com,2026-08-01,delivered,m698
10000001171,cliente11_0@exemplo.com,2026-08-23,delivered,m18
10000036471,cliente364_1@exemplo.com,2026-08-27,delivered,m877
10000046515,cliente465_1@exemplo.com,2026-08-03,delivered,m1135
10000034428,cliente344_0@exemplo.com,2026-08-03,delivered,m829
10000044652,cliente446_0@exemplo.com,2026-09-20,open,m1090
10000033103,cliente331_1@exemplo.com,2026-09-11,delivered,m802
10000048305,cliente483_1@exemplo.com,2026-08-11,delivered,m1173
10000029343,cliente293_0@exemplo.com,2026-09-12,bounce_hard,m710
10000019208,CLIENTE192_0@EXEMPLO.COM,2026-09-21,delivered,m448
10000018309,cliente183_0@exemplo.com,2026-07-29,delivered,m424
10000019976,CLIENTE199_1@EXEMPLO.COM,2026-09-03,delivered,m469
10000035157,cliente351_0@exemplo.com,2026-08-10,bounce_hard,m855
10000044571,cliente445_1@exemplo.com,2026-09-13,delivered,m1083
10000002739,cliente27_1@exemplo.com,2026-07-30,delivered,m43
10000034851,cliente348_1@exemplo.com,2026-09-23,delivered,m844
10000018902,cliente189_1@exemplo.com,2026-08-13,bounce_hard,m444
10000040665,cliente406_0@exemplo.com,2026-08-18,bounce_hard,m991
10000033103,cliente331_1@exemplo.com,2026-08-07,delivered,m801
10000039900,cliente399_1@exemplo.com,2026-08-24,bounce_hard,m978
10000007889,cliente78_1@exemplo.com,2026-09-09,delivered,m181
10000003115,CLIENTE31_0@EXEMPLO.COM,2026-08-23,delivered,m56
10000021016,cliente210_0@exemplo.com,2026-08-22,bounce_hard,m491
10000000361,cliente3_1@exemplo.com,2026-09-24,delivered,m4
10000023493,cliente234_0@exemplo.com,2026-07-30,bounce_hard,m555
10000003468,cliente34_0@exemplo.com,2026-08-14,delivered,m60
10000007617,cliente76_1@exemplo.com,2026-08-19,delivered,m180
10000048801,cliente488_1@exemplo.com,2026-08-02,bounce_hard,m1189
10000036048,cliente360_0@exemplo.com,2026-08-03,delivered,m867
10000035742,cliente357_1@exemplo.com,2026-08-14,bounce_hard,m858
10000006300,CLIENTE63_0@EXEMPLO.COM,2026-09-21,delivered,m119
10000034266,cliente342_0@exemplo.com,2026-08-30,bounce_soft,m822
10000032646,cliente326_0@exemplo.com,2026-07-29,bounce_hard,m782
10000013269,cliente132_0@exemplo.com,2026-08-31,delivered,m288
10000010405,cliente104_1@exemplo.com,2026-09-02,bounce_hard,m240
10000002739,cliente27_1@exemplo.com,2026-08-22,delivered,m44
10000014150,cliente141_1@exemplo.com,2026-08-02,bounce_hard,m310
10000037281,cliente372_1@exemplo.com,2026-09-24,portal_login,m914
10000007536,cliente75_0@exemplo.com,2026-08-02,bounce_hard,m169
10000002658,cliente26_1@exemplo.com,2026-09-18,bounce_hard,m34
10000014826,CLIENTE148_0@EXEMPLO.COM,2026-09-01,delivered,m336
10000032999,cliente329_0@exemplo.com,2026-08-27,bounce_hard,m794
10000007617,cliente76_1@exemplo.com,2026-09-06,delivered,m172
10000047325,CLIENTE473_0@EXEMPLO.COM,2026-09-05,delivered,m1141
10000036714,cliente367_0@exemplo.com,2026-08-18,delivered,m886
10000021873,cliente218_0@exemplo.com,2026-07-31,delivered,m510
10000015806,cliente158_0@exemplo.com,2026-08-20,bounce_hard,m370
10000006211,cliente62_1@exemplo.com,2026-08-07,open,m113
10000015636,cliente156_0@exemplo.com,2026-08-26,delivered,m366
10000037878,CLIENTE378_0@EXEMPLO.COM,2026-08-11,delivered,m931
10000029777,CLIENTE297_1@EXEMPLO.COM,2026-08-04,bounce_hard,m728
10000008427,cliente84_0@exemplo.com,2026-08-12,delivered,m199
10000016608,CLIENTE166_1@EXEMPLO.COM,2026-09-07,bounce_hard,m392
10000019208,cliente192_0@exemplo.com,2026-09-04,delivered,m449
10000047910,cliente479_0@exemplo.com,2026-08-17,open,m1158
10000030430,CLIENTE304_0@EXEMPLO.COM,2026-08-30,bounce_hard,m735
10000019542,cliente195_1@exemplo.com,2026-08-12,delivered,m457
10000043095,cliente430_0@exemplo.com,2026-08-24,delivered,m1031
10000006050,cliente60_0@exemplo.com,2026-08-20,open,m111
10000022250,cliente222_0@exemplo.com,2026-08-17,bounce_hard,m515
10000012610,cliente126_1@exemplo.com,2026-08-29,bounce_hard,m276
10000043419,cliente434_0@exemplo.com,2026-09-17,delivered,m1046
10000000442,CLIENTE4_0@EXEMPLO.COM,2026-09-04,bounce_hard,m7
10000042285,cliente422_1@exemplo.com,2026-09-15,delivered,m1011
10000001929,cliente19_0@exemplo.com,2026-09-19,bounce_hard,m24
10000006645,cliente66_1@exemplo.com,2026-09-17,bounce_hard,m137
10000043176,cliente431_1@exemplo.com,2026-09-23,delivered,m1040
10000038091,cliente380_0@exemplo.com,2026-08-03,delivered,m940
10000037877,cliente378_0@exemplo.com,2026-08-24,bounce_soft,m933
10000032808,cliente328_0@exemplo.com,2026-09-09,delivered,m790
10000020478,cliente204_1@exemplo.com,2026-09-16,delivered,m479
10000043842,cliente438_0@exemplo.com,2026-08-03,bounce_hard,m1059
10000042609,cliente426_0@exemplo.com,2026-08-02,delivered,m1020
10000019976,cliente199_0@exemplo.com,2026-08-22,bounce_hard,m472
10000042102,cliente421_1@exemplo.com,2026-09-18,bounce_hard,m1010
10000036200,cliente362_0@exemplo.com,2026-08-25,deferred,m873
10000002739,cliente27_1@exemplo.com,2026-09-04,delivered,m40
10000016527,cliente165_0@exemplo.com,2026-08-05,bounce_hard,m388
10000023493,cliente234_0@exemplo.com,2026-08-05,bounce_hard,m556
10000013854,cliente138_1@exemplo.com,2026-07-27,portal_login,m304
10000039578,cliente395_0@exemplo.com,2026-08-31,bounce_hard,m960
10000048801,cliente488_0@exemplo.com,2026-09-01,delivered,m1188
10000015393,cliente153_0@exemplo.com,2026-09-22,bounce_hard,m351
10000006807,cliente68_0@exemplo.com,2026-09-04,delivered,m144
10000028886,cliente288_0@exemplo.com,2026-07-28,bounce_hard,m685
10000004600,CLIENTE46_0@EXEMPLO.COM,2026-08-11,delivered,m77
10000007617,cliente76_0@exemplo.com,2026-08-10,delivered,m171
10000006564,cliente65_1@exemplo.com,2026-08-06,delivered,m129
10000007102,CLIENTE71_0@EXEMPLO.COM,2026-08-06,delivered,m154
10000023736,cliente237_0@exemplo.com,2026-08-12,bounce_hard,m571
10000036986,CLIENTE369_0@EXEMPLO.COM,2026-08-21,bounce_hard,m896
10000033707,cliente337_0@exemplo.com,2026-08-03,bounce_hard,m807
10000036714,cliente367_1@exemplo.com,2026-08-10,click,m888
10000044652,cliente446_0@exemplo.com,2026-08-03,delivered,m1091
10000021369,cliente213_1@exemplo.com,2026-09-17,delivered,m498
10000040070,cliente400_0@exemplo.com,2026-09-12,delivered,m982
10000015393,cliente153_1@exemplo.com,2026-09-10,bounce_hard,m356
10000022764,cliente227_1@exemplo.com,2026-09-16,delivered,m534
10000036471,cliente364_0@exemplo.com,2026-08-21,bounce_hard,m874
10000034428,cliente344_0@exemplo.com,2026-08-26,delivered,m830
10000013935,cliente139_0@exemplo.com,2026-09-20,bounce_hard,m305
10000004944,CLIENTE49_1@EXEMPLO.COM,2026-09-18,delivered,m91
10000028703,cliente287_0@exemplo.com,2026-08-27,delivered,m678
10000025518,cliente255_0@exemplo.com,2026-09-14,delivered,m611
10000016608,cliente166_1@exemplo.com,2026-09-23,bounce_hard,m393
10000023221,cliente232_0@exemplo.com,2026-08-04,bounce_hard,m543
10000029777,cliente297_1@exemplo.com,2026-08-29,bounce_hard,m729
10000014150,CLIENTE141_1@EXEMPLO.COM,2026-08-23,bounce_hard,m308
10000022764,cliente227_1@exemplo.com,2026-08-31,delivered,m527
10000028967,cliente289_0@exemplo.com,2026-08-16,bounce_hard,m687
10000007293,cliente72_0@exemplo.com,2026-09-19,delivered,m158
10000026328,cliente263_1@exemplo.com,2026-08-17,bounce_hard,m627
10000037362,CLIENTE373_0@EXEMPLO.COM,2026-09-22,delivered,m917
10000043923,cliente439_0@exemplo.com,2026-07-31,delivered,m1067
