document,phone,timestamp,outcome,call_id,cost
10000039810,+5511959611937,2026-09-08T08:34:00,NO_ANSWER,vb-538,0.12
10000019208,+5511996644900,2026-08-21T11:14:00,NO_ANSWER,vb-273,0.12
10000035238,+5511996996261,2026-09-07T19:54:00,NO_ANSWER,vb-479,0.12
10000031089,+5511950618137,2026-09-07T12:15:00,WRONG_PERSON,vb-435,0.12
10000007960,+5511978140959,2026-08-18T16:59:00,IDENTITY_CONFIRMED,vb-109,0.12
10000026670,+5511990128487,2026-09-21T13:38:00,IDENTITY_CONFIRMED,vb-366,0.12
10000037443,+5511976547299,2026-09-02T10:31:00,NO_ANSWER,vb-503,0.12
10000003700,+5511916109013,2026-08-31T11:29:00,ANSWERED,vb-50,0.12
10000003700,+5511923492385,2026-09-23T08:57:00,ANSWERED,vb-46,0.12
10000026247,+5511920618223,2026-09-14T13:32:00,NO_ANSWER,vb-361,0.12
10000012297,+5511965902739,2026-09-18T13:10:00,NO_ANSWER,vb-179,0.12
10000046353,+5511937713235,2026-09-21T11:01:00,INVALID_NUMBER,vb-625,0.12
10000040231,+5511976425800,2026-08-13T14:26:00,NO_ANSWER,vb-544,0.12
10000020397,+5511981274148,2026-09-05T16:13:00,NO_ANSWER,vb-290,0.12
10000034428,+5511953751263,2026-08-17T18:29:00,WRONG_PERSON,vb-471,0.12
10000043257,+5511932708438,2026-09-02T18:01:00,INVALID_NUMBER,vb-583,0.12
10000017175,+5511929907683,2026-09-04T10:26:00,NO_ANSWER,vb-246,0.12
10000005240,+5511988862539,2026-09-10T11:33:00,WRONG_PERSON,vb-70,0.12
10000027561,+5511945346140,2026-08-26T08:15:00,NO_ANSWER,vb-378,0.12
10000014907,+5511970362053,2026-08-03T16:38:00,NO_ANSWER,vb-210,0.12
10000009156,+5511959930790,2026-09-01T14:16:00,NO_ANSWER,vb-124,0.12
10000026590,+5511922019737,2026-08-25T11:54:00,NO_ANSWER,vb-363,0.12
10000002909,+5511950079111,2026-07-31T11:43:00,ANSWERED,vb-38,0.12
10000010677,+5511933244151,2026-08-05T09:38:00,NO_ANSWER,vb-153,0.12
10000011720,+5511910404729,2026-08-08T15:37:00,NO_ANSWER,vb-172,0.12
10000045209,+5511928420515,2026-08-09T10:28:00,NO_ANSWER,vb-608,0.12
10000008427,+5511918429833,2026-08-06T18:24:00,NO_ANSWER,vb-115,0.12
10000035238,+5511996996261,2026-09-07T19:54:00,NO_ANSWER,vb-479,0.12
10000029009,+5511954770958,2026-08-29T09:01:00,IDENTITY_CONFIRMED,vb-400,0.12
10000026913,+5511929607576,2026-08-12T19:15:00,INVALID_NUMBER,vb-371,0.12
10000045209,+5511928420515,2026-09-13T10:26:00,WRONG_PERSON,vb-609,0.12
10000023140,+5511948901209,2026-08-21T15:16:00,NO_ANSWER,vb-326,0.12
10000048135,+5511936068867,2026-08-21T14:38:00,ANSWERED,vb-651,0.12
10000014826,+5511982894477,2026-08-24T08:49:00,NO_ANSWER,vb-208,0.12
10000033618,+5511998682228,2026-08-21T13:19:00,WRONG_PERSON,vb-461,0.12
10000037443,+5511976547299,2026-09-02T10:31:00,NO_ANSWER,vb-503,0.12
10000002224,+5511935511941,2026-08-05T13:44:00,NO_ANSWER,vb-29,0.12
10000032131,+5511961212793,2026-09-15T18:02:00,NO_ANSWER,vb-445,0.12
10000022250,+5511949613096,2026-09-12T19:01:00,NO_ANSWER,vb-314,0.12
10000029858,+5511970516875,2026-08-27T08:46:00,INVALID_NUMBER,vb-411,0.12
10000045543,+5511973586743,2026-08-28T15:47:00,WRONG_PERSON,vb-615,0.12
10000042366,+5511944863921,2026-09-10T11:26:00,NO_ANSWER,vb-575,0.12
10000049611,+5511930495346,2026-09-01T14:55:00,ANSWERED,vb-664,0.12
10000031674,+5511971906810,2026-09-15T12:56:00,WRONG_PERSON,vb-438,0.12
10000024970,+5511916986408,2026-09-07T15:42:00,NO_ANSWER,vb-344,0.12
10000042609,+5511969066531,2026-08-06T14:22:00,NO_ANSWER,vb-577,0.12
10000007889,+5511999941500,2026-08-20T12:47:00,ANSWERED,vb-108,0.12
10000006998,+5511916095815,2026-08-04T11:34:00,NO_ANSWER,vb-103,0.12
10000009822,+5511926444612,2026-08-20T11:23:00,IDENTITY_CONFIRMED,vb-133,0.12
10000038334,+5511986551556,2026-09-11T16:20:00,NO_ANSWER,vb-519,0.12
10000028533,+5511942522981,2026-08-31T14:47:00,NO_ANSWER,vb-395,0.12
10000010162,+5511958657117,2026-07-31T08:04:00,NO_ANSWER,vb-138,0.12
10000035157,+5511937802722,2026-09-19T16:29:00,ANSWERED,vb-476,0.12
10000044571,+5511969313284,2026-09-10T09:00:00,NO_ANSWER,vb-603,0.12
10000005240,+5511988862539,2026-09-11T19:39:00,NO_ANSWER,vb-69,0.12
10000020125,+5511961226775,2026-08-10T17:55:00,WRONG_PERSON,vb-285,0.12
10000005916,+5511958678896,2026-09-14T09:27:00,NO_ANSWER,vb-87,0.12
10000003972,+5511991378577,2026-09-03T12:01:00,NO_ANSWER,vb-51,0.12
10000037796,+5511940980376,2026-08-10T13:35:00,WRONG_PERSON,vb-508,0.12
