token,campanha,mensagem_id,id_cliente,contato,tipo,canal,link,preparada_em
lxp5wa2nmr3kawc5,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11990478491,telefone,sms,https://portal.exemplo.com.br/r/lxp5wa2nmr3kawc5,2026-09-18
cskldw6eimqul6k7,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11990478491,telefone,whatsapp,https://portal.exemplo.com.br/r/cskldw6eimqul6k7,2026-09-18
kxmzd2pzflwmfnp5,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11990478491,telefone,rcs,https://portal.exemplo.com.br/r/kxmzd2pzflwmfnp5,2026-09-18
n3cpqw2vtwuubo3i,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11999559917,telefone,sms,https://portal.exemplo.com.br/r/n3cpqw2vtwuubo3i,2026-09-18
dygqalb4o7tmyqpc,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11999559917,telefone,whatsapp,https://portal.exemplo.com.br/r/dygqalb4o7tmyqpc,2026-09-18
5zquqatbhgs4quaw,CAMP-NOVOS-2026-09,MSG-V1,C0000534,11999559917,telefone,rcs,https://portal.exemplo.com.br/r/5zquqatbhgs4quaw,2026-09-18
zcncfopieghwbgwo,CAMP-NOVOS-2026-09,MSG-V1,C0000534,cliente534_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/zcncfopieghwbgwo,2026-09-18
7wtr6j2hr6emay6p,CAMP-NOVOS-2026-09,MSG-V1,C0000534,cliente534_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/7wtr6j2hr6emay6p,2026-09-18
55jch5bbel6742dt,CAMP-NOVOS-2026-09,MSG-V1,C0000535,11998027250,telefone,sms,https://portal.exemplo.com.br/r/55jch5bbel6742dt,2026-09-18
abknrfnyqlbpg5ag,CAMP-NOVOS-2026-09,MSG-V1,C0000535,11998027250,telefone,whatsapp,https://portal.exemplo.com.br/r/abknrfnyqlbpg5ag,2026-09-18
wxr3ztxo7tlwgcou,CAMP-NOVOS-2026-09,MSG-V1,C0000535,11998027250,telefone,rcs,https://portal.exemplo.com.br/r/wxr3ztxo7tlwgcou,2026-09-18
cvf6po7xagccou67,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11927117558,telefone,sms,https://portal.exemplo.com.br/r/cvf6po7xagccou67,2026-09-18
swulwu5427zkleex,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11927117558,telefone,whatsapp,https://portal.exemplo.com.br/r/swulwu5427zkleex,2026-09-18
mj3xfejihkejdpqg,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11927117558,telefone,rcs,https://portal.exemplo.com.br/r/mj3xfejihkejdpqg,2026-09-18
z3in6chg7rcq7fp7,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11952857838,telefone,sms,https://portal.exemplo.com.br/r/z3in6chg7rcq7fp7,2026-09-18
x4a2eszws3ylhcpf,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11952857838,telefone,whatsapp,https://portal.exemplo.com.br/r/x4a2eszws3ylhcpf,2026-09-18
ls3nns2g4ijcxwtb,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11952857838,telefone,rcs,https://portal.exemplo.com.br/r/ls3nns2g4ijcxwtb,2026-09-18
2dbbi4x33hfovflx,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11974597455,telefone,sms,https://portal.exemplo.com.br/r/2dbbi4x33hfovflx,2026-09-18
4zuef5xsqbg7ljpr,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11974597455,telefone,whatsapp,https://portal.exemplo.com.br/r/4zuef5xsqbg7ljpr,2026-09-18
rutj7a6ucidbbnud,CAMP-NOVOS-2026-09,MSG-V1,C0000536,11974597455,telefone,rcs,https://portal.exemplo.com.br/r/rutj7a6ucidbbnud,2026-09-18
dbenkn2okcr6mo5g,CAMP-NOVOS-2026-09,MSG-V1,C0000536,cliente536_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/dbenkn2okcr6mo5g,2026-09-18
4dwyb5svhnk2r2ze,CAMP-NOVOS-2026-09,MSG-V1,C0000536,cliente536_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/4dwyb5svhnk2r2ze,2026-09-18
qyp5db6qgyw3gm3m,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11980725487,telefone,sms,https://portal.exemplo.com.br/r/qyp5db6qgyw3gm3m,2026-09-18
jjgnxpea6yxajpyw,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11980725487,telefone,whatsapp,https://portal.exemplo.com.br/r/jjgnxpea6yxajpyw,2026-09-18
jtahwjqsrbwkk63c,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11980725487,telefone,rcs,https://portal.exemplo.com.br/r/jtahwjqsrbwkk63c,2026-09-18
pceruvkulvsy6dq5,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11939438509,telefone,sms,https://portal.exemplo.com.br/r/pceruvkulvsy6dq5,2026-09-18
kcsjl53mrfid64rh,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11939438509,telefone,whatsapp,https://portal.exemplo.com.br/r/kcsjl53mrfid64rh,2026-09-18
sstqfxnkhab2pm43,CAMP-NOVOS-2026-09,MSG-V1,C0000537,11939438509,telefone,rcs,https://portal.exemplo.com.br/r/sstqfxnkhab2pm43,2026-09-18
zptlzej4jvhal534,CAMP-NOVOS-2026-09,MSG-V1,C0000538,11958433612,telefone,sms,https://portal.exemplo.com.br/r/zptlzej4jvhal534,2026-09-18
g35fgdztawltmxzu,CAMP-NOVOS-2026-09,MSG-V1,C0000538,11958433612,telefone,whatsapp,https://portal.exemplo.com.br/r/g35fgdztawltmxzu,2026-09-18
uuaxpcljcpgz7z5m,CAMP-NOVOS-2026-09,MSG-V1,C0000538,11958433612,telefone,rcs,https://portal.exemplo.com.br/r/uuaxpcljcpgz7z5m,2026-09-18
7jgrxcmucmiueymv,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11925735123,telefone,sms,https://portal.exemplo.com.br/r/7jgrxcmucmiueymv,2026-09-18
hwifztsrfgx76zwb,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11925735123,telefone,whatsapp,https://portal.exemplo.com.br/r/hwifztsrfgx76zwb,2026-09-18
54xlhwo4m6gebdvd,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11925735123,telefone,rcs,https://portal.exemplo.com.br/r/54xlhwo4m6gebdvd,2026-09-18
iykgkn3czygsks4x,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11929203413,telefone,sms,https://portal.exemplo.com.br/r/iykgkn3czygsks4x,2026-09-18
o7pvs5rzwi4x3i6q,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11929203413,telefone,whatsapp,https://portal.exemplo.com.br/r/o7pvs5rzwi4x3i6q,2026-09-18
m4ty6cfffxd6umtz,CAMP-NOVOS-2026-09,MSG-V1,C0000539,11929203413,telefone,rcs,https://portal.exemplo.com.br/r/m4ty6cfffxd6umtz,2026-09-18
mwrq7vntlpsrn23y,CAMP-NOVOS-2026-09,MSG-V1,C0000539,cliente539_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/mwrq7vntlpsrn23y,2026-09-18
4z6xcwyhwg25jlwg,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11920343529,telefone,sms,https://portal.exemplo.com.br/r/4z6xcwyhwg25jlwg,2026-09-18
iruw7kd5q5wac4wm,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11920343529,telefone,whatsapp,https://portal.exemplo.com.br/r/iruw7kd5q5wac4wm,2026-09-18
wgtoevdx6vda7i3x,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11920343529,telefone,rcs,https://portal.exemplo.com.br/r/wgtoevdx6vda7i3x,2026-09-18
b7qg7doiompfdq65,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11965900995,telefone,sms,https://portal.exemplo.com.br/r/b7qg7doiompfdq65,2026-09-18
uxjlrp55ja2oewgg,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11965900995,telefone,whatsapp,https://portal.exemplo.com.br/r/uxjlrp55ja2oewgg,2026-09-18
665lgzbm5wddoboa,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11965900995,telefone,rcs,https://portal.exemplo.com.br/r/665lgzbm5wddoboa,2026-09-18
qvsjmqzjmy5kfdy3,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11928805567,telefone,sms,https://portal.exemplo.com.br/r/qvsjmqzjmy5kfdy3,2026-09-18
e4wfjudrv6mtjs6f,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11928805567,telefone,whatsapp,https://portal.exemplo.com.br/r/e4wfjudrv6mtjs6f,2026-09-18
4afkhvqatkvjrnht,CAMP-NOVOS-2026-09,MSG-V1,C0000540,11928805567,telefone,rcs,https://portal.exemplo.com.br/r/4afkhvqatkvjrnht,2026-09-18
36bss5fssez7vtkf,CAMP-NOVOS-2026-09,MSG-V1,C0000540,cliente540_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/36bss5fssez7vtkf,2026-09-18
3msd7afumtuvtkgs,CAMP-NOVOS-2026-09,MSG-V1,C0000541,11977551168,telefone,sms,https://portal.exemplo.com.br/r/3msd7afumtuvtkgs,2026-09-18
bxa4o6x2xqi4rktx,CAMP-NOVOS-2026-09,MSG-V1,C0000541,11977551168,telefone,whatsapp,https://portal.exemplo.com.br/r/bxa4o6x2xqi4rktx,2026-09-18
ky5krobynwazyvhz,CAMP-NOVOS-2026-09,MSG-V1,C0000541,11977551168,telefone,rcs,https://portal.exemplo.com.br/r/ky5krobynwazyvhz,2026-09-18
7qskeu3a5zrqse5m,CAMP-NOVOS-2026-09,MSG-V1,C0000541,cliente541_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/7qskeu3a5zrqse5m,2026-09-18
7fo234ubmqmbbvky,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11946484083,telefone,sms,https://portal.exemplo.com.br/r/7fo234ubmqmbbvky,2026-09-18
nln7bs5xm7mt3sfm,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11946484083,telefone,whatsapp,https://portal.exemplo.com.br/r/nln7bs5xm7mt3sfm,2026-09-18
yyyz6b7ee6ednnt3,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11946484083,telefone,rcs,https://portal.exemplo.com.br/r/yyyz6b7ee6ednnt3,2026-09-18
72vfzhjq4tzcy7r4,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11979994685,telefone,sms,https://portal.exemplo.com.br/r/72vfzhjq4tzcy7r4,2026-09-18
tplff7pdrgm2do7b,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11979994685,telefone,whatsapp,https://portal.exemplo.com.br/r/tplff7pdrgm2do7b,2026-09-18
dzbrcctbmte6jmzo,CAMP-NOVOS-2026-09,MSG-V1,C0000542,11979994685,telefone,rcs,https://portal.exemplo.com.br/r/dzbrcctbmte6jmzo,2026-09-18
bcznf3eokxzxroad,CAMP-NOVOS-2026-09,MSG-V1,C0000542,cliente542_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/bcznf3eokxzxroad,2026-09-18
vbivcvfc5pfiygmn,CAMP-NOVOS-2026-09,MSG-V1,C0000542,cliente542_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/vbivcvfc5pfiygmn,2026-09-18
y3dyqpsp4iovch6m,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11961065827,telefone,sms,https://portal.exemplo.com.br/r/y3dyqpsp4iovch6m,2026-09-18
7tt4byq37vto5gwd,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11961065827,telefone,whatsapp,https://portal.exemplo.com.br/r/7tt4byq37vto5gwd,2026-09-18
oyqvbqri7zfkc4gi,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11961065827,telefone,rcs,https://portal.exemplo.com.br/r/oyqvbqri7zfkc4gi,2026-09-18
tnuv5zxbys6lmqhu,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11996791517,telefone,sms,https://portal.exemplo.com.br/r/tnuv5zxbys6lmqhu,2026-09-18
onzzhhcd555wx2si,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11996791517,telefone,whatsapp,https://portal.exemplo.com.br/r/onzzhhcd555wx2si,2026-09-18
sar7n3mpnqq2mfsy,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11996791517,telefone,rcs,https://portal.exemplo.com.br/r/sar7n3mpnqq2mfsy,2026-09-18
rmml5fax6p6cybvs,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11924012339,telefone,sms,https://portal.exemplo.com.br/r/rmml5fax6p6cybvs,2026-09-18
ee6lobbi6gztf3hc,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11924012339,telefone,whatsapp,https://portal.exemplo.com.br/r/ee6lobbi6gztf3hc,2026-09-18
xe3fetqx5h3ewfnv,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11924012339,telefone,rcs,https://portal.exemplo.com.br/r/xe3fetqx5h3ewfnv,2026-09-18
xr5hbnyexlx3eg3o,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11955026244,telefone,sms,https://portal.exemplo.com.br/r/xr5hbnyexlx3eg3o,2026-09-18
tpzoc223zl7w547e,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11955026244,telefone,whatsapp,https://portal.exemplo.com.br/r/tpzoc223zl7w547e,2026-09-18
gdebogsaubaj6uqo,CAMP-NOVOS-2026-09,MSG-V1,C0000543,11955026244,telefone,rcs,https://portal.exemplo.com.br/r/gdebogsaubaj6uqo,2026-09-18
2am3le4ooys4p44h,CAMP-NOVOS-2026-09,MSG-V1,C0000543,cliente543_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/2am3le4ooys4p44h,2026-09-18
lflpfkwayvpnsyww,CAMP-NOVOS-2026-09,MSG-V1,C0000544,11986520583,telefone,sms,https://portal.exemplo.com.br/r/lflpfkwayvpnsyww,2026-09-18
p2nwfimjrx76tocv,CAMP-NOVOS-2026-09,MSG-V1,C0000544,11986520583,telefone,whatsapp,https://portal.exemplo.com.br/r/p2nwfimjrx76tocv,2026-09-18
epayxdx76nhrlc3d,CAMP-NOVOS-2026-09,MSG-V1,C0000544,11986520583,telefone,rcs,https://portal.exemplo.com.br/r/epayxdx76nhrlc3d,2026-09-18
xsnewkjqvbd5bgs4,CAMP-NOVOS-2026-09,MSG-V1,C0000544,cliente544_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/xsnewkjqvbd5bgs4,2026-09-18
x4l2dgrj644d4b6v,CAMP-NOVOS-2026-09,MSG-V1,C0000544,cliente544_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/x4l2dgrj644d4b6v,2026-09-18
6jtlqtwelsty6ob2,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11957759672,telefone,sms,https://portal.exemplo.com.br/r/6jtlqtwelsty6ob2,2026-09-18
rfsefljxm74vizvs,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11957759672,telefone,whatsapp,https://portal.exemplo.com.br/r/rfsefljxm74vizvs,2026-09-18
bsvpgmu7pmtwjfcs,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11957759672,telefone,rcs,https://portal.exemplo.com.br/r/bsvpgmu7pmtwjfcs,2026-09-18
77rvaega4yero255,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11923070100,telefone,sms,https://portal.exemplo.com.br/r/77rvaega4yero255,2026-09-18
umc6vehtlqsk6imf,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11923070100,telefone,whatsapp,https://portal.exemplo.com.br/r/umc6vehtlqsk6imf,2026-09-18
yfsprdqvmrt37jwk,CAMP-NOVOS-2026-09,MSG-V1,C0000545,11923070100,telefone,rcs,https://portal.exemplo.com.br/r/yfsprdqvmrt37jwk,2026-09-18
blptnmmakvldz7iw,CAMP-NOVOS-2026-09,MSG-V1,C0000545,cliente545_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/blptnmmakvldz7iw,2026-09-18
i77w47azcuqvglis,CAMP-NOVOS-2026-09,MSG-V1,C0000545,cliente545_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/i77w47azcuqvglis,2026-09-18
fbpwpkwla3rmtp3u,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11920570029,telefone,sms,https://portal.exemplo.com.br/r/fbpwpkwla3rmtp3u,2026-09-18
5scwp7azp7dozgvr,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11920570029,telefone,whatsapp,https://portal.exemplo.com.br/r/5scwp7azp7dozgvr,2026-09-18
yucqiipxzc2qiv5y,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11920570029,telefone,rcs,https://portal.exemplo.com.br/r/yucqiipxzc2qiv5y,2026-09-18
jaylhfjiq6msmmz3,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11941080809,telefone,sms,https://portal.exemplo.com.br/r/jaylhfjiq6msmmz3,2026-09-18
6ushxo4t46n5cvcv,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11941080809,telefone,whatsapp,https://portal.exemplo.com.br/r/6ushxo4t46n5cvcv,2026-09-18
zxm36jw4yvbgqi72,CAMP-NOVOS-2026-09,MSG-V1,C0000546,11941080809,telefone,rcs,https://portal.exemplo.com.br/r/zxm36jw4yvbgqi72,2026-09-18
wmfy6bz54sglviiw,CAMP-NOVOS-2026-09,MSG-V1,C0000546,cliente546_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/wmfy6bz54sglviiw,2026-09-18
el3cgwk6yw2znb4q,CAMP-NOVOS-2026-09,MSG-V1,C0000546,cliente546_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/el3cgwk6yw2znb4q,2026-09-18
umn4eldbs3ynil5w,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11955502589,telefone,sms,https://portal.exemplo.com.br/r/umn4eldbs3ynil5w,2026-09-18
iauqugez2piovhgm,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11955502589,telefone,whatsapp,https://portal.exemplo.com.br/r/iauqugez2piovhgm,2026-09-18
arhdlq6tokjpvx7r,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11955502589,telefone,rcs,https://portal.exemplo.com.br/r/arhdlq6tokjpvx7r,2026-09-18
5nfjrgsrq73wt3px,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11993680829,telefone,sms,https://portal.exemplo.com.br/r/5nfjrgsrq73wt3px,2026-09-18
axz7jvdk5mdyalka,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11993680829,telefone,whatsapp,https://portal.exemplo.com.br/r/axz7jvdk5mdyalka,2026-09-18
v2kv6dlmtzcpw5kh,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11993680829,telefone,rcs,https://portal.exemplo.com.br/r/v2kv6dlmtzcpw5kh,2026-09-18
mvt7k374xuarp43y,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11962027391,telefone,sms,https://portal.exemplo.com.br/r/mvt7k374xuarp43y,2026-09-18
hpe3fcyzmu6yp2bq,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11962027391,telefone,whatsapp,https://portal.exemplo.com.br/r/hpe3fcyzmu6yp2bq,2026-09-18
rvali7r5cjfdnjtw,CAMP-NOVOS-2026-09,MSG-V1,C0000547,11962027391,telefone,rcs,https://portal.exemplo.com.br/r/rvali7r5cjfdnjtw,2026-09-18
aydbdkv7wt65eiy3,CAMP-NOVOS-2026-09,MSG-V1,C0000547,cliente547_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/aydbdkv7wt65eiy3,2026-09-18
tjlf7u2g5zmhpgiv,CAMP-NOVOS-2026-09,MSG-V1,C0000547,cliente547_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/tjlf7u2g5zmhpgiv,2026-09-18
2ue5e4azmrecj3cn,CAMP-NOVOS-2026-09,MSG-V1,C0000548,11952106611,telefone,sms,https://portal.exemplo.com.br/r/2ue5e4azmrecj3cn,2026-09-18
xcomfcb4g5fwgwzt,CAMP-NOVOS-2026-09,MSG-V1,C0000548,11952106611,telefone,whatsapp,https://portal.exemplo.com.br/r/xcomfcb4g5fwgwzt,2026-09-18
3zhgdnwylgthjfkh,CAMP-NOVOS-2026-09,MSG-V1,C0000548,11952106611,telefone,rcs,https://portal.exemplo.com.br/r/3zhgdnwylgthjfkh,2026-09-18
oxntut2ktm5mkma7,CAMP-NOVOS-2026-09,MSG-V1,C0000548,cliente548_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/oxntut2ktm5mkma7,2026-09-18
dei5v4ncvru6nvlf,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11969330327,telefone,sms,https://portal.exemplo.com.br/r/dei5v4ncvru6nvlf,2026-09-18
aoletwwlytmvezbx,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11969330327,telefone,whatsapp,https://portal.exemplo.com.br/r/aoletwwlytmvezbx,2026-09-18
oi23ejmyodtpvqe5,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11969330327,telefone,rcs,https://portal.exemplo.com.br/r/oi23ejmyodtpvqe5,2026-09-18
gqrvzqbkl5jo5fu2,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11926638464,telefone,sms,https://portal.exemplo.com.br/r/gqrvzqbkl5jo5fu2,2026-09-18
6cf75f3k6k6cmpg3,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11926638464,telefone,whatsapp,https://portal.exemplo.com.br/r/6cf75f3k6k6cmpg3,2026-09-18
tvvwaxhty6otyaq2,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11926638464,telefone,rcs,https://portal.exemplo.com.br/r/tvvwaxhty6otyaq2,2026-09-18
kvk67ycnnxcbmszb,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11958784400,telefone,sms,https://portal.exemplo.com.br/r/kvk67ycnnxcbmszb,2026-09-18
2qdanomfzw7bielh,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11958784400,telefone,whatsapp,https://portal.exemplo.com.br/r/2qdanomfzw7bielh,2026-09-18
3castoy5oiuyh626,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11958784400,telefone,rcs,https://portal.exemplo.com.br/r/3castoy5oiuyh626,2026-09-18
qsualffxcywtv6tq,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11993172511,telefone,sms,https://portal.exemplo.com.br/r/qsualffxcywtv6tq,2026-09-18
i2p4wpty73u27wsa,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11993172511,telefone,whatsapp,https://portal.exemplo.com.br/r/i2p4wpty73u27wsa,2026-09-18
hb33lixdp4q66paf,CAMP-NOVOS-2026-09,MSG-V1,C0000549,11993172511,telefone,rcs,https://portal.exemplo.com.br/r/hb33lixdp4q66paf,2026-09-18
s55inzed4goe3cka,CAMP-NOVOS-2026-09,MSG-V1,C0000549,cliente549_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/s55inzed4goe3cka,2026-09-18
gnzljgvmx3mx7aag,CAMP-NOVOS-2026-09,MSG-V1,C0000550,11942858752,telefone,sms,https://portal.exemplo.com.br/r/gnzljgvmx3mx7aag,2026-09-18
jkh4cgt4glvsqvxc,CAMP-NOVOS-2026-09,MSG-V1,C0000550,11942858752,telefone,whatsapp,https://portal.exemplo.com.br/r/jkh4cgt4glvsqvxc,2026-09-18
dgr2wwhns7xzndzc,CAMP-NOVOS-2026-09,MSG-V1,C0000550,11942858752,telefone,rcs,https://portal.exemplo.com.br/r/dgr2wwhns7xzndzc,2026-09-18
dvvx7custsovysya,CAMP-NOVOS-2026-09,MSG-V1,C0000550,cliente550_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/dvvx7custsovysya,2026-09-18
wxbu7nqiucgbszfy,CAMP-NOVOS-2026-09,MSG-V1,C0000550,cliente550_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/wxbu7nqiucgbszfy,2026-09-18
g66bhkows7r3jn73,CAMP-NOVOS-2026-09,MSG-V1,C0000551,11996232807,telefone,sms,https://portal.exemplo.com.br/r/g66bhkows7r3jn73,2026-09-18
3yjzqv6jgimtspvy,CAMP-NOVOS-2026-09,MSG-V1,C0000551,11996232807,telefone,whatsapp,https://portal.exemplo.com.br/r/3yjzqv6jgimtspvy,2026-09-18
5qogytmtfd2lrnzc,CAMP-NOVOS-2026-09,MSG-V1,C0000551,11996232807,telefone,rcs,https://portal.exemplo.com.br/r/5qogytmtfd2lrnzc,2026-09-18
uqtq4clc3hdfprcs,CAMP-NOVOS-2026-09,MSG-V1,C0000551,cliente551_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/uqtq4clc3hdfprcs,2026-09-18
nlq4tnyf5tpbpk6r,CAMP-NOVOS-2026-09,MSG-V1,C0000552,11938539411,telefone,sms,https://portal.exemplo.com.br/r/nlq4tnyf5tpbpk6r,2026-09-18
bb3zzc5fggw4jxvw,CAMP-NOVOS-2026-09,MSG-V1,C0000552,11938539411,telefone,whatsapp,https://portal.exemplo.com.br/r/bb3zzc5fggw4jxvw,2026-09-18
rwcraakryg7qfzjz,CAMP-NOVOS-2026-09,MSG-V1,C0000552,11938539411,telefone,rcs,https://portal.exemplo.com.br/r/rwcraakryg7qfzjz,2026-09-18
sb6bkugogqpoxuby,CAMP-NOVOS-2026-09,MSG-V1,C0000552,cliente552_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/sb6bkugogqpoxuby,2026-09-18
d44t5vw6ffrcjvr2,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11967728351,telefone,sms,https://portal.exemplo.com.br/r/d44t5vw6ffrcjvr2,2026-09-18
5aglu7ti3blxczyj,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11967728351,telefone,whatsapp,https://portal.exemplo.com.br/r/5aglu7ti3blxczyj,2026-09-18
7wxa7j74kkghzwa6,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11967728351,telefone,rcs,https://portal.exemplo.com.br/r/7wxa7j74kkghzwa6,2026-09-18
nhtdavo3ztcuius2,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11938386094,telefone,sms,https://portal.exemplo.com.br/r/nhtdavo3ztcuius2,2026-09-18
25szkftp7ufbs6tc,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11938386094,telefone,whatsapp,https://portal.exemplo.com.br/r/25szkftp7ufbs6tc,2026-09-18
lxnoomygwixhpqi5,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11938386094,telefone,rcs,https://portal.exemplo.com.br/r/lxnoomygwixhpqi5,2026-09-18
db2r5zzbdegv6k3h,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11966763408,telefone,sms,https://portal.exemplo.com.br/r/db2r5zzbdegv6k3h,2026-09-18
pgvuwfkkwahvdovo,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11966763408,telefone,whatsapp,https://portal.exemplo.com.br/r/pgvuwfkkwahvdovo,2026-09-18
z7q7ym42ohvx4us2,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11966763408,telefone,rcs,https://portal.exemplo.com.br/r/z7q7ym42ohvx4us2,2026-09-18
phsiu5wdvyccam4r,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11995320504,telefone,sms,https://portal.exemplo.com.br/r/phsiu5wdvyccam4r,2026-09-18
zaqwud4z4kl6jdlw,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11995320504,telefone,whatsapp,https://portal.exemplo.com.br/r/zaqwud4z4kl6jdlw,2026-09-18
xtt2oeg5j4jdvgju,CAMP-NOVOS-2026-09,MSG-V1,C0000553,11995320504,telefone,rcs,https://portal.exemplo.com.br/r/xtt2oeg5j4jdvgju,2026-09-18
u3j7hiwc7dxlzcvm,CAMP-NOVOS-2026-09,MSG-V1,C0000553,cliente553_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/u3j7hiwc7dxlzcvm,2026-09-18
